uuid;ts;iso_code;country;city;download_raster;download_vector
308ffa43-49c1-4128-b51c-412d77c87491;2025-02-09 02:07:23.000;CA;Canada;Vancouver;2025-02-09 02:07:55.000;
f576bb8f-a47b-45ef-a269-b86512ba0077;2025-02-10 06:04:10.000;CA;Canada;Chilliwack;2025-02-10 06:05:36.000;2025-02-10 06:05:43.000
968bc6e5-c227-4157-97d9-cba04f15351f;2025-02-10 06:18:48.000;CA;Canada;Chilliwack;2025-02-10 06:19:41.000;2025-02-10 06:19:52.000
df429262-da88-4f00-bec7-5c2e90730b62;2025-02-10 21:35:44.000;HN;Honduras;Tegucigalpa;2025-02-10 21:37:02.000;2025-02-10 21:36:13.000
7e517c48-6902-41e0-a906-fdb803f624ad;2025-02-10 22:12:13.000;CO;Colombia;Manizales;2025-02-05 22:53:03.000;2025-02-05 22:37:51.000
7e517c48-6902-41e0-a906-fdb803f624ad;2025-02-10 22:12:13.000;CO;Colombia;Manizales;2025-02-05 22:53:18.000;2025-02-05 22:37:51.000
7e517c48-6902-41e0-a906-fdb803f624ad;2025-02-10 22:12:13.000;CO;Colombia;Manizales;2025-02-05 22:53:15.000;2025-02-05 22:37:51.000
7e517c48-6902-41e0-a906-fdb803f624ad;2025-02-10 22:12:13.000;CO;Colombia;Manizales;2025-02-05 22:53:19.000;2025-02-05 22:37:51.000
9cee3c2c-1633-4c9b-90c7-2cd5f3f6436a;2025-02-11 01:51:04.000;PH;Philippines;San Juan;2025-02-11 01:53:43.000;
9cee3c2c-1633-4c9b-90c7-2cd5f3f6436a;2025-02-11 02:14:52.000;PH;Philippines;San Juan;2025-02-11 01:53:43.000;
9cee3c2c-1633-4c9b-90c7-2cd5f3f6436a;2025-02-11 02:14:58.000;PH;Philippines;San Juan;2025-02-11 01:53:43.000;
f1c061a8-b660-4377-b15f-643c6571b22f;2025-02-11 02:15:23.000;PH;Philippines;San Juan;;
06a1e3f0-842b-4bac-a70a-5c603b048a52;2025-02-12 12:27:26.000;DE;Germany;Mannheim;;2025-02-12 12:27:54.000
06a1e3f0-842b-4bac-a70a-5c603b048a52;2025-02-12 12:27:26.000;DE;Germany;Mannheim;;2025-02-12 12:28:36.000
ae8a52c8-2747-42d8-9880-3a1631e4a0f2;2025-02-12 12:36:34.000;DE;Germany;Eppelheim;2025-02-12 12:36:49.000;2025-02-12 12:38:01.000
b9bc38a5-f4c0-4b69-a258-0f5b0b7fc5d5;2025-02-12 13:07:04.000;DE;Germany;Eppelheim;2025-02-12 13:07:12.000;
d93171dd-c1f9-457f-b26b-e3bcb72aa8f2;2025-02-12 13:08:28.000;DE;Germany;Eppelheim;;
16f88c58-2655-49c8-a979-b606b48f903b;2025-02-12 13:10:28.000;DE;Germany;Eppelheim;;
bf1d7560-afb7-4f7d-86a5-6eed601e27ea;2025-02-12 13:13:58.000;DE;Germany;Eppelheim;;
667e1c19-80ed-4712-9ae2-86491f002039;2025-02-12 13:16:00.000;DE;Germany;Eppelheim;2025-02-12 13:16:21.000;
c1669584-a21c-4dfd-9875-5f95d7e18a67;2025-02-12 13:21:03.000;DE;Germany;Eppelheim;;
718e4f49-bde5-4333-902b-db7e952ccdc9;2025-02-12 13:23:54.000;DE;Germany;Eppelheim;2025-02-12 13:24:18.000;2025-02-12 13:25:20.000
816e45eb-8e36-4d2a-81cd-36e21efd31e3;2025-02-12 13:29:20.000;DE;Germany;Eppelheim;2025-02-12 13:29:27.000;2025-02-12 13:31:50.000
15774d63-61c7-485d-a507-96a16d388c52;2025-02-12 13:34:05.000;DE;Germany;Eppelheim;;2025-02-12 13:34:27.000
6a55d416-f0ad-4fdb-bcad-9898a6463719;2025-02-12 13:36:03.000;DE;Germany;Eppelheim;;2025-02-12 13:36:31.000
7e4e39bd-7bcd-4ecf-a018-c41752749c4b;2025-02-12 13:40:33.000;DE;Germany;Eppelheim;;2025-02-12 13:41:03.000
f7dae360-f630-4f0d-93a0-4204ca3bcd16;2025-02-12 13:45:26.000;DE;Germany;Eppelheim;;2025-02-12 13:45:52.000
dd11cc20-b76b-4530-be23-eb5cdb909a4d;2025-02-12 13:51:05.000;DE;Germany;Eppelheim;;2025-02-12 13:51:44.000
307c88a3-7958-45c7-a1cf-dfda5004796e;2025-02-12 14:24:18.000;DE;Germany;Munich;;
4aaf755c-a1f1-4895-ab13-4a6fadca0312;2025-02-12 14:52:22.000;DE;Germany;Eppelheim;2025-02-12 14:53:21.000;2025-02-12 14:53:29.000
6b80aded-ae62-468d-8db4-c4ecd11879a6;2025-02-12 14:55:22.000;DE;Germany;Eppelheim;;2025-02-12 14:55:52.000
7e8c92f4-989b-4738-8e86-08a069892fa4;2025-02-12 14:56:54.000;CO;Colombia;Manizales;2025-02-05 22:57:46.000;
83b89842-62be-4545-b3d1-07e862f98d3d;2025-02-12 15:01:49.000;DE;Germany;Eppelheim;2025-02-12 15:02:39.000;2025-02-12 15:02:21.000
7e8c92f4-989b-4738-8e86-08a069892fa4;2025-02-12 15:15:49.000;CO;Colombia;Manizales;2025-02-05 22:57:46.000;
307c88a3-7958-45c7-a1cf-dfda5004796e;2025-02-13 09:40:18.000;DE;Germany;Berlin;;
67f7bc5b-825b-4aed-bafe-1c9aebc8b9e1;2025-02-13 16:10:13.000;IS;Iceland;Reykjavik;2025-02-13 16:18:06.000;
cff2571a-c55c-47b1-ba6b-bd189d24ffa0;2025-02-13 16:21:27.000;IS;Iceland;Reykjavik;2025-02-13 16:21:52.000;2025-02-13 16:23:46.000
73f0b7ae-53b4-447a-9e96-d7fe802de74c;2025-02-13 20:37:51.000;CA;Canada;Vancouver;;
ddc7b93c-fd2b-4d04-9a76-c90f21687e02;2025-02-14 09:45:05.000;DE;Germany;Ulm;2025-02-14 09:45:10.000;2025-02-14 09:45:37.000
ddc7b93c-fd2b-4d04-9a76-c90f21687e02;2025-02-14 09:45:05.000;DE;Germany;Ulm;2025-02-14 10:36:45.000;2025-02-14 09:45:37.000
ddc7b93c-fd2b-4d04-9a76-c90f21687e02;2025-02-14 09:45:05.000;DE;Germany;Ulm;2025-02-14 10:36:45.000;2025-02-14 10:36:38.000
ddc7b93c-fd2b-4d04-9a76-c90f21687e02;2025-02-14 09:45:05.000;DE;Germany;Ulm;2025-02-14 09:45:10.000;2025-02-14 10:36:38.000
cff2571a-c55c-47b1-ba6b-bd189d24ffa0;2025-02-14 11:13:48.000;IS;Iceland;Reykjavik;2025-02-13 16:21:52.000;2025-02-13 16:23:46.000
90854e0d-a993-4190-ad5e-b480d421b2c0;2025-02-14 14:00:03.000;DE;Germany;Heidelberg;;2024-12-10 10:47:01.000
674acb7f-fde7-4863-bcdb-177c0df3b524;2025-02-14 14:29:36.000;DE;Germany;Ulm;;
86b95bb7-036f-4003-896c-eb3c086955ae;2025-02-14 14:33:33.000;DE;Germany;Ulm;;
a4334b39-fd78-4e7d-8432-a5c86f7ac089;2025-02-14 16:48:35.000;CA;Canada;Vancouver;;2025-02-14 16:50:13.000
694b6825-c9a5-41d1-b959-bda32d78656f;2025-02-14 17:08:50.000;CA;Canada;Vancouver;;2025-02-14 17:10:21.000
e162dc22-51be-40fc-9055-459202a49288;2025-02-15 08:59:20.000;PH;Philippines;None;;2025-02-15 08:59:41.000
346fa988-f1c6-423a-8c07-9546e346dc36;2025-02-15 17:38:54.000;NO;Norway;Oslo;2025-02-15 17:39:12.000;
cdb1e612-50aa-4892-a994-7349fb5bce4c;2025-02-17 09:57:53.000;IS;Iceland;Reykjavik;2025-02-17 10:16:07.000;2025-02-17 09:58:40.000
cdb1e612-50aa-4892-a994-7349fb5bce4c;2025-02-17 10:16:03.000;IS;Iceland;Reykjavik;2025-02-17 10:16:07.000;2025-02-17 09:58:40.000
3454dbf7-9dd4-4405-908d-243e607d934f;2025-02-17 10:17:36.000;IS;Iceland;Reykjavik;2025-02-17 10:17:45.000;2025-02-17 10:18:09.000
2a3dd886-2548-438b-9303-1f1ee7a7051a;2025-02-17 10:33:32.000;IS;Iceland;Reykjavik;2025-02-17 10:33:41.000;2025-02-17 10:33:59.000
2a3dd886-2548-438b-9303-1f1ee7a7051a;2025-02-17 10:33:32.000;IS;Iceland;Reykjavik;2025-02-17 10:34:54.000;2025-02-17 10:33:59.000
391c4639-6c0e-4f36-a118-282407968215;2025-02-17 10:36:43.000;IS;Iceland;Reykjavik;2025-02-17 10:36:58.000;2025-02-17 10:37:10.000
b330dc28-3734-4897-94b3-ae7e2b408135;2025-02-18 01:43:24.000;EG;Egypt;Cairo;2025-02-18 01:43:41.000;
b330dc28-3734-4897-94b3-ae7e2b408135;2025-02-18 01:43:24.000;EG;Egypt;Cairo;2025-02-18 01:43:40.000;
b330dc28-3734-4897-94b3-ae7e2b408135;2025-02-18 01:43:24.000;EG;Egypt;Cairo;2025-02-18 01:43:42.000;
b330dc28-3734-4897-94b3-ae7e2b408135;2025-02-18 01:43:24.000;EG;Egypt;Cairo;2025-02-18 01:43:43.000;
b330dc28-3734-4897-94b3-ae7e2b408135;2025-02-18 01:43:24.000;EG;Egypt;Cairo;2025-02-18 01:43:44.000;
b330dc28-3734-4897-94b3-ae7e2b408135;2025-02-18 01:43:24.000;EG;Egypt;Cairo;2025-02-18 01:45:12.000;
dcb652e6-d5e3-44ba-a906-0cfec6643085;2025-02-18 11:08:20.000;PH;Philippines;Clark;;
c7fed667-1fc8-4271-bfdd-4ce7f494d8c3;2025-02-18 13:26:19.000;PH;Philippines;Santa Rosa;2025-02-18 13:26:34.000;
16807596-f7a9-4b76-a1da-811c78631a53;2025-02-18 22:31:39.000;BO;Bolivia;Santa Cruz;;2025-02-18 22:32:15.000
339dd795-b4fa-4264-a143-cecc0864b4ee;2025-02-19 08:47:52.000;ZM;Zambia;Lusaka;;
c5f43b50-0db5-4a0f-90e4-c31fdec384b6;2025-02-20 14:31:56.000;GB;United Kingdom;Basildon;2025-02-20 14:32:26.000;
2e020d0a-c223-4040-a654-4452962234b0;2025-02-21 08:39:26.000;DE;Germany;Bensheim;;
f40f3bd3-8409-4e78-ae9d-0f389b5fb9ea;2025-02-21 09:29:37.000;AT;Austria;Vienna;;2025-02-21 09:30:15.000
9dfbd933-48dd-42a7-8334-2e785555047d;2025-02-21 11:51:11.000;PH;Philippines;Las Piñas;;
f2c079fa-a265-4e18-ba87-6b4a198fbf20;2025-02-21 20:56:53.000;TR;Türkiye;Istanbul;;
4ba22f00-32c3-4869-ac06-e43e00fe8c97;2025-02-22 01:37:25.000;PH;Philippines;None;;
1b31aa2f-df7a-4ef1-8239-17966e0e08ff;2025-02-22 11:31:59.000;ID;Indonesia;Bandung;;
03bdde55-b523-4490-8df4-0d6a58aad349;2025-02-24 08:51:47.000;PH;Philippines;Davao City;2025-02-24 08:52:28.000;
0e59d66d-77c5-4316-b7cb-ec223077786e;2025-02-25 10:27:28.000;PH;Philippines;None;2025-02-25 10:27:33.000;
fb5b67dc-1de9-4c13-aeec-a7a7c5b4b3b1;2025-02-25 12:53:30.000;PH;Philippines;Bacolod City;2025-02-25 12:53:57.000;
ded1496f-104f-4f90-8ae5-fb3ed4e561ae;2025-02-25 16:03:43.000;CA;Canada;Montreal;;2025-02-25 16:05:32.000
ded1496f-104f-4f90-8ae5-fb3ed4e561ae;2025-02-25 16:07:52.000;CA;Canada;Montreal;;2025-02-25 16:05:32.000
ded1496f-104f-4f90-8ae5-fb3ed4e561ae;2025-02-25 16:07:55.000;CA;Canada;Montreal;;2025-02-25 16:05:32.000
e3252400-327e-4938-93aa-6e77d88d4348;2025-02-25 16:12:37.000;CA;Canada;Montreal;;
2e1ac6ac-10b9-4261-896e-5f4235592775;2025-02-25 16:13:28.000;CA;Canada;Montreal;;
7cef8821-ad20-4ac1-b067-a64b5cfb54f6;2025-02-25 16:18:06.000;CA;Canada;Montreal;;
7e649493-d129-417f-be4e-e7c10539b221;2025-02-25 16:21:48.000;CA;Canada;Montreal;;
4737c2f7-36f6-4f1d-ae20-b8e5efd05a48;2025-02-25 17:59:55.000;LT;Lithuania;Vilnius;2025-02-25 18:00:11.000;2025-02-25 18:00:46.000
db3e6557-61cb-454e-b574-0d78a4b49105;2025-02-26 04:33:23.000;KH;Cambodia;Phnom Penh;2025-02-26 04:33:43.000;
8787e356-04b6-4c00-9021-2ff5befd9b76;2025-02-26 06:40:57.000;LT;Lithuania;Vilnius;2025-02-26 06:41:10.000;2025-02-26 06:43:48.000
ea426ec0-6c4a-423d-85ac-895345b504a0;2025-02-26 07:25:26.000;KH;Cambodia;Phnom Penh;2025-02-26 07:32:03.000;
ea426ec0-6c4a-423d-85ac-895345b504a0;2025-02-26 07:25:26.000;KH;Cambodia;Phnom Penh;2025-02-26 07:26:45.000;
7218bc7f-d14f-4f02-b9fc-da8119563e5e;2025-02-26 07:38:22.000;KH;Cambodia;Phnom Penh;;
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:43.000;2025-02-26 07:42:07.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:41.000;2025-02-26 07:40:08.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:43.000;2025-02-26 07:40:08.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:41.000;2025-02-26 07:40:15.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:43.000;2025-02-26 07:40:15.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:41.000;2025-02-26 07:41:26.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:43.000;2025-02-26 07:41:26.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:41.000;2025-02-26 07:41:27.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:43.000;2025-02-26 07:41:27.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:41.000;2025-02-26 07:42:06.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:43.000;2025-02-26 07:42:06.000
00381ee1-7102-4c45-92cf-d6cd9e6f8d89;2025-02-26 07:39:32.000;KH;Cambodia;Phnom Penh;2025-02-26 07:39:41.000;2025-02-26 07:42:07.000
2ce98ce3-8ccf-47c5-956a-76d32ab80315;2025-02-26 07:43:49.000;KH;Cambodia;Phnom Penh;;
01e35368-18d4-46a8-869b-ffa3ab782762;2025-02-26 07:44:09.000;KH;Cambodia;Phnom Penh;;
deba6db9-bcbf-48fa-9f8c-b487bd440781;2025-02-26 07:52:38.000;KH;Cambodia;Phnom Penh;2025-02-26 07:54:20.000;
deba6db9-bcbf-48fa-9f8c-b487bd440781;2025-02-26 07:52:38.000;KH;Cambodia;Phnom Penh;2025-02-26 08:01:23.000;
633059d4-afbe-4c1a-b8eb-f2fd2dc7bc95;2025-02-26 07:54:45.000;KH;Cambodia;Phnom Penh;2025-02-26 07:56:07.000;2025-02-26 07:55:57.000
513ae183-86d8-4845-857c-983e61cb75bc;2025-02-26 08:00:20.000;KH;Cambodia;Phnom Penh;;2025-02-26 08:01:45.000
513ae183-86d8-4845-857c-983e61cb75bc;2025-02-26 08:00:20.000;KH;Cambodia;Phnom Penh;;2025-02-26 08:00:47.000
2936ff1d-9daf-40c7-97c6-e3a97e0ffe35;2025-02-27 05:31:31.000;PH;Philippines;Makati City;2025-02-27 05:31:55.000;
ece4c425-4a39-4c3e-b208-5039a5581b13;2025-02-28 01:12:32.000;ID;Indonesia;Jakarta;;
04b046cf-85d7-4071-8d8f-8cd68ccda02f;2025-02-28 19:50:38.000;CA;Canada;Victoria;;2025-02-28 19:51:23.000
5bbfd8fa-d18a-4696-b634-ef537f832e2d;2025-03-01 04:23:40.000;NZ;New Zealand;Christchurch;2025-03-01 04:24:02.000;2025-03-01 04:25:55.000
7244ce73-e394-4748-98c3-60b194def8e7;2025-03-01 20:06:01.000;IS;Iceland;Reykjavik;;2025-03-01 20:06:28.000
f3942a9b-d2f0-4f80-a9b6-ba9c788d0881;2025-03-02 06:57:42.000;PH;Philippines;Macabebe;;
8aa02db3-d8d7-45d9-8888-f5953cd9fd5a;2025-03-02 12:47:41.000;IT;Italy;Milan;;2025-03-02 12:48:29.000
d6ccd1a5-ce27-4c72-9a88-cfc141cbcadf;2025-03-03 11:33:13.000;GB;United Kingdom;Basildon;2025-03-03 11:33:38.000;2025-03-03 11:33:42.000
0ac3a356-c81d-4fb7-ac6f-42510ccd3a88;2025-03-03 11:52:32.000;GB;United Kingdom;Basildon;;2025-03-03 13:19:15.000
0ac3a356-c81d-4fb7-ac6f-42510ccd3a88;2025-03-03 11:52:32.000;GB;United Kingdom;Basildon;;2025-03-03 11:52:59.000
703e9597-e788-4d94-9cbc-2561e9ddf095;2025-03-03 17:13:48.000;DE;Germany;Ulm;2025-03-03 17:14:21.000;2025-03-03 17:15:56.000
703e9597-e788-4d94-9cbc-2561e9ddf095;2025-03-03 17:13:48.000;DE;Germany;Ulm;2025-03-03 17:16:04.000;2025-03-03 17:14:16.000
703e9597-e788-4d94-9cbc-2561e9ddf095;2025-03-03 17:13:48.000;DE;Germany;Ulm;2025-03-03 17:14:21.000;2025-03-03 17:14:16.000
703e9597-e788-4d94-9cbc-2561e9ddf095;2025-03-03 17:13:48.000;DE;Germany;Ulm;2025-03-03 17:16:04.000;2025-03-03 17:15:56.000
65f560ca-a42c-420f-995b-fb7d7311c800;2025-03-03 17:43:02.000;DE;Germany;Ulm;2025-03-03 17:43:57.000;2025-03-03 17:43:51.000
ea395c95-c6f9-4399-b961-84499dcf073a;2025-03-03 17:56:54.000;DE;Germany;Ulm;2025-03-03 17:57:33.000;2025-03-03 17:57:28.000
de98a52c-9dc4-4060-95d5-4c4a12e3621e;2025-03-04 10:26:58.000;DE;Germany;Bensheim;;
992d45f3-acf7-44b1-9ab0-cd7fe0f71125;2025-03-05 09:01:49.000;DE;Germany;Ulm;2025-03-05 09:02:08.000;2025-03-05 09:02:12.000
c870e7b6-9149-4c87-b4e9-3d8eb5860cbf;2025-03-05 09:03:25.000;IN;India;None;;
911171a4-9530-4822-9558-63508abefc0f;2025-03-05 09:04:28.000;DE;Germany;Ulm;2025-03-05 09:05:45.000;2025-03-05 09:05:47.000
562877a7-c167-4a4c-b150-cb517f8ee002;2025-03-06 12:11:39.000;DE;Germany;Ulm;2025-03-06 12:12:08.000;2025-03-06 12:12:05.000
a516ffac-6c69-41d7-8432-1cf0c27241e2;2025-03-06 21:31:49.000;PH;Philippines;Paranaque City;;
708dfd76-1af0-4cf5-95c4-974c189b24a3;2025-03-06 21:32:15.000;PH;Philippines;Paranaque City;;
0a73e1b6-3130-4c8c-b7f4-ea581ba47816;2025-03-10 08:07:54.000;EC;Ecuador;Santo Domingo de los Colorados;2025-03-10 08:08:21.000;
0a73e1b6-3130-4c8c-b7f4-ea581ba47816;2025-03-10 08:07:59.000;US;United States;None;2025-03-10 08:08:21.000;
95d932f1-9de8-4a65-9b77-a0f91f77a7d4;2025-03-10 10:33:56.000;DE;Germany;Ulm;2025-03-10 10:35:52.000;2025-03-10 10:36:03.000
5ed5909e-bcab-453b-824c-6d7e5aacde22;2025-03-10 10:41:38.000;DE;Germany;Ulm;2025-03-10 10:45:13.000;2025-03-10 10:45:06.000
2fd7f077-0930-4ba8-ab7f-16e5af6441a8;2025-03-10 11:01:30.000;IS;Iceland;Reykjavik;;2025-03-10 11:03:27.000
de71f9ed-bb21-4ca4-a523-69b56d80ea3b;2025-03-10 16:32:32.000;IS;Iceland;Reykjavik;;
de71f9ed-bb21-4ca4-a523-69b56d80ea3b;2025-03-10 16:37:16.000;IS;Iceland;Reykjavik;;
5b297836-1d0f-4ea1-825e-f2f8c2c34953;2025-03-10 16:38:10.000;IS;Iceland;Reykjavik;;
6d29c277-41cc-43f6-85e5-915a2d37610e;2025-03-10 16:40:43.000;IS;Iceland;Reykjavik;;
576f2154-1842-4472-85e4-d511b55f1163;2025-03-10 20:24:43.000;US;United States;Kingston;;
576f2154-1842-4472-85e4-d511b55f1163;2025-03-10 22:07:46.000;US;United States;Kingston;;
4285a320-9b17-4ece-bde1-7e8b9d43b2cc;2025-03-12 17:14:48.000;DE;Germany;Worms;2025-03-12 17:15:44.000;2025-03-12 17:18:15.000
6bd87f6c-088a-41cc-b22a-1c3c09836f3e;2025-03-12 17:43:15.000;DE;Germany;Worms;2025-03-12 17:43:33.000;2025-03-12 17:43:43.000
47de11d0-848f-46ff-971b-00e7ac489109;2025-03-12 17:44:26.000;DE;Germany;Worms;;2025-03-12 17:44:59.000
2a235f40-7c0e-4cfb-bede-1c5fcdc83bc5;2025-03-12 17:46:13.000;DE;Germany;Worms;;2025-03-12 17:47:21.000
2e167ade-0f3f-4976-a284-4697760f064b;2025-03-12 17:51:29.000;DE;Germany;Worms;;2025-03-12 17:52:01.000
d9f8608f-abb9-44f7-8e79-cbe231a25aac;2025-03-12 17:53:46.000;DE;Germany;Worms;2025-03-12 17:55:46.000;2025-03-12 17:55:50.000
ebfca3de-066c-4362-b41b-59602d31f301;2025-03-12 18:27:22.000;DE;Germany;Worms;2025-03-12 23:05:07.000;2025-03-12 23:05:09.000
ebfca3de-066c-4362-b41b-59602d31f301;2025-03-12 18:27:22.000;DE;Germany;Worms;2025-03-12 23:05:07.000;2025-03-12 18:28:04.000
33266704-9d27-440d-9ca3-327c1fa14b66;2025-03-13 07:55:47.000;RO;Romania;Năvodari;;
0d317dda-eb3f-424a-a46c-890a69cc1f3b;2025-03-13 07:57:34.000;RO;Romania;Năvodari;;
ba02efda-5826-4e8f-a6e1-40e0ce9e82c0;2025-03-13 07:58:31.000;RO;Romania;Năvodari;;
3aa0be7f-e0b3-49d6-b108-b4ccdcc8ccc0;2025-03-13 08:03:53.000;RO;Romania;Năvodari;2025-03-13 08:04:21.000;2025-03-13 08:04:08.000
99aca0e2-84b5-4301-a879-e3be53a2371a;2025-03-13 14:29:17.000;IS;Iceland;Reykjavik;2025-03-13 14:31:28.000;
1e02e7c4-bc4a-426b-a6ea-7e7c866eddd3;2025-03-13 14:50:36.000;IS;Iceland;Reykjavik;;2025-03-13 14:54:57.000
a292fb37-3e16-423e-af40-4fc562466f27;2025-03-13 14:56:05.000;IS;Iceland;Reykjavik;;2025-03-13 14:56:20.000
a10ce949-777c-42cf-95b3-e35fe9a7f8fa;2025-03-13 18:33:51.000;MX;Mexico;Mexico City;;
45a19630-e34b-4ecc-87b8-4fa9aae1b14d;2025-03-14 09:32:52.000;DE;Germany;Berlin;;2025-03-14 09:33:30.000
072c1e08-67d1-41e7-9d9b-54a4912ba30d;2025-03-14 09:35:09.000;DE;Germany;Berlin;;
072c1e08-67d1-41e7-9d9b-54a4912ba30d;2025-03-14 09:38:21.000;DE;Germany;Berlin;;
7eabbd60-87ab-4906-9c33-575ead908a4d;2025-03-14 09:38:35.000;DE;Germany;Berlin;;
2179e25e-4f57-4c02-a30c-c9a1fb57b358;2025-03-14 09:42:11.000;DE;Germany;Berlin;;
63038624-aa77-4b01-a921-1db6b0f838fb;2025-03-14 09:45:54.000;DE;Germany;Berlin;;
bf79e1ad-fca9-4827-8e62-0c55b1dd7a3c;2025-03-14 09:53:34.000;DE;Germany;Berlin;;
20e57053-bfb2-4277-98c3-1d3bede60c62;2025-03-14 09:54:35.000;DE;Germany;Berlin;;2025-03-14 09:55:18.000
33546b2b-040e-413a-ab95-ae13681b85ad;2025-03-14 09:57:02.000;DE;Germany;Berlin;;2025-03-14 09:57:23.000
549d590e-7028-472b-ac75-ad3c1d16af34;2025-03-14 09:58:07.000;DE;Germany;Berlin;;2025-03-14 09:58:59.000
e5c42908-0f55-4607-b25e-3e1a2e840143;2025-03-14 09:59:23.000;DE;Germany;Berlin;;2025-03-14 09:59:43.000
1158ba7c-9961-4a68-bc80-df758069960c;2025-03-14 10:00:02.000;DE;Germany;Berlin;;2025-03-14 10:42:48.000
a49afe05-9214-4ad3-a286-30c8e57347e0;2025-03-14 10:43:10.000;DE;Germany;Berlin;;2025-03-14 10:43:21.000
a292fb37-3e16-423e-af40-4fc562466f27;2025-03-14 13:55:29.000;IS;Iceland;Reykjavik;;2025-03-13 14:56:20.000
0f5c91dc-272e-4333-a91e-2669e3604ad8;2025-03-16 11:51:47.000;PK;Pakistan;Karachi;2025-03-16 11:52:12.000;2025-03-16 11:52:08.000
c9057631-acf5-402d-9ca2-c5512b1204de;2025-03-16 11:58:17.000;PK;Pakistan;Karachi;;
1a1b1927-ffe1-4e91-a7a6-f967dfdf4405;2025-03-16 16:12:35.000;US;United States;Elk Grove Village;;
0c90c5b9-8b45-4476-869f-105011ae3ed2;2025-03-17 21:46:19.000;DE;Germany;Berlin;;2025-03-17 21:49:03.000
9e0b4041-c70b-44dc-bd3c-eeb4a535b0d5;2025-03-17 22:16:27.000;MY;Malaysia;Kuala Lumpur;;
a46519a8-aac3-4f54-8d95-18694d871a6b;2025-03-17 22:27:20.000;MY;Malaysia;Kuala Lumpur;2025-03-17 22:28:00.000;2025-03-17 22:27:46.000
62a28909-76a6-477c-bce9-552e58dba3b4;2025-03-18 08:08:52.000;DE;Germany;Berlin;;
3c5e822f-03d3-44c8-8906-99536d9948f0;2025-03-18 10:27:46.000;CH;Switzerland;Schwanden;;2025-03-18 10:28:20.000
a49afe05-9214-4ad3-a286-30c8e57347e0;2025-03-18 12:28:18.000;DE;Germany;Berlin;;2025-03-14 10:43:21.000
0c90c5b9-8b45-4476-869f-105011ae3ed2;2025-03-18 13:09:58.000;DE;Germany;Berlin;;2025-03-17 21:49:03.000
52c756d4-c0da-4394-b1e3-d0b46be007cb;2025-03-18 13:57:23.000;DE;Germany;Berlin;;
2d2f6d15-15ca-4d28-b0f4-7295f93bace2;2025-03-18 15:12:45.000;DE;Germany;Berlin;;
64971d91-7b4f-4be7-960b-a5c419fafcca;2025-03-18 15:13:31.000;DE;Germany;Berlin;;2025-03-18 15:14:13.000
556964d2-6e7d-488d-9284-001e963b3d0e;2025-03-18 15:14:13.000;MA;Morocco;Marrakesh;2025-03-18 15:16:55.000;2025-03-18 15:22:31.000
556964d2-6e7d-488d-9284-001e963b3d0e;2025-03-18 15:14:13.000;MA;Morocco;Marrakesh;2025-03-18 15:16:55.000;2025-03-18 15:16:48.000
e4878c0e-9fa4-4d46-a0aa-fd970ec6e628;2025-03-18 15:14:24.000;MA;Morocco;Marrakesh;2025-03-18 15:17:13.000;2025-03-18 15:17:00.000
e4878c0e-9fa4-4d46-a0aa-fd970ec6e628;2025-03-18 15:14:24.000;MA;Morocco;Marrakesh;2025-03-18 15:17:13.000;2025-03-18 15:18:18.000
0f391508-e835-4a4f-a2d1-489f58600ae1;2025-03-18 15:46:06.000;MA;Morocco;Marrakesh;;
4d8a2fe4-a448-4166-9ba8-15d5da676799;2025-03-18 16:02:46.000;CO;Colombia;Arauca;;2025-03-18 16:03:08.000
4c5fb10b-6bd3-44a0-9c37-9e323c14f1a8;2025-03-18 19:02:55.000;DE;Germany;Münster;2025-03-18 19:06:12.000;2025-03-18 19:06:16.000
