sketch_uploaded;consent;map_frame_created;map_frame_uuid;bbox;centroid;format;orientation;orientation_det
2025-03-16 17:12:34.957 +0100;true;2025-03-16 17:11:02.495;449fc95f-404e-4336-8fb4-79cb14f253f3;POLYGON((-87.48435238061293 35.835214879397995,-86.7149936920217 35.835214879397995,-86.7149936920217 36.355560406802766,-87.48435238061293 36.355560406802766,-87.48435238061293 35.835214879397995));POINT(-87.09967303631728 36.095818325023956);a4;landscape;landscape
2025-03-17 22:46:19.523 +0100;false;2025-03-17 22:41:59.247;ef83ad07-0f0a-46ee-a31c-c6f32d423b75;POLYGON((8.66630665363308 49.39984622116833,8.68656940163891 49.39984622116833,8.68656940163891 49.410882327156116,8.66630665363308 49.410882327156116,8.66630665363308 49.39984622116833));POINT(8.676438027635994 49.40536458423813);a4;landscape;landscape
2025-03-17 23:16:26.209 +0100;false;2025-03-17 23:14:39.062;618650a2-712a-4801-8de3-413354ced940;POLYGON((101.91979843916884 2.6912869629676663,101.9238563462637 2.6912869629676663,101.9238563462637 2.69453626944464,101.91979843916884 2.69453626944464,101.91979843916884 2.6912869629676663));POINT(101.92182739271628 2.6929116172895533);a2;landscape;landscape
2025-03-17 23:27:19.103 +0100;false;2025-03-17 23:14:39.062;618650a2-712a-4801-8de3-413354ced940;POLYGON((101.91979843916884 2.6912869629676663,101.9238563462637 2.6912869629676663,101.9238563462637 2.69453626944464,101.91979843916884 2.69453626944464,101.91979843916884 2.6912869629676663));POINT(101.92182739271628 2.6929116172895533);a2;landscape;landscape
2025-03-18 09:08:51.614 +0100;true;2025-01-15 09:04:02.827;6953b544-5ddb-480f-9835-54e9e90cc6d7;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-18 11:27:46.734 +0100;false;2025-03-18 11:20:47.353;9cbb757e-dca5-40bb-abee-47879a028bbc;POLYGON((25.060312606312525 60.178215992964255,25.06877816360615 60.178215992964255,25.06877816360615 60.18173960214537,25.060312606312525 60.18173960214537,25.060312606312525 60.178215992964255));POINT(25.064545384959334 60.179977844813266);a4;landscape;landscape
2025-03-18 14:57:22.602 +0100;true;2025-01-10 14:08:28.364;f0e6eb8e-b5b9-469f-8934-54e680d97b1f;POLYGON((-8.421076314293343 31.130069539028014,-8.415937775688748 31.130069539028014,-8.415937775688748 31.13375111685994,-8.421076314293343 31.13375111685994,-8.421076314293343 31.130069539028014));POINT(-8.418507044991044 31.13191034580437);a4;landscape;landscape
2025-03-18 16:12:44.329 +0100;true;2025-01-15 09:04:02.827;6953b544-5ddb-480f-9835-54e9e90cc6d7;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-18 16:12:44.897 +0100;true;2025-01-15 09:04:02.827;6953b544-5ddb-480f-9835-54e9e90cc6d7;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-18 16:13:30.990 +0100;true;2025-01-15 09:04:02.827;6953b544-5ddb-480f-9835-54e9e90cc6d7;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-18 16:14:13.440 +0100;true;2025-01-15 09:03:34.877;abcf3ded-f94f-4409-bef1-e246c1e67717;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-18 16:14:23.483 +0100;true;2025-01-15 09:03:34.877;abcf3ded-f94f-4409-bef1-e246c1e67717;POLYGON((-8.4219111589518 31.128685805842665,-8.414634798020256 31.128685805842665,-8.414634798020256 31.133899010744898,-8.4219111589518 31.133899010744898,-8.4219111589518 31.128685805842665));POINT(-8.418272978486028 31.13129244410524);a4;landscape;landscape
2025-03-18 16:46:06.055 +0100;true;2025-03-18 16:42:44.043;d6049a41-6c8b-4fbf-8cf4-9719df06c9bc;POLYGON((-8.88689668491857 30.465922472531886,-8.871232058769992 30.465922472531886,-8.871232058769992 30.47722301250512,-8.88689668491857 30.47722301250512,-8.88689668491857 30.465922472531886));POINT(-8.879064371844281 30.471572906442063);a4;landscape;landscape
2025-03-18 17:02:45.530 +0100;true;2025-02-07 16:14:19.306;27f1fb75-5026-404e-9022-d17a4226f691;POLYGON((-71.42657453736349 7.034129265378354,-71.42264058872034 7.034129265378354,-71.42264058872034 7.037397254878599,-71.42657453736349 7.037397254878599,-71.42657453736349 7.034129265378354));POINT(-71.42460756304192 7.035763263004085);a4;paisaje;landscape
2025-03-19 12:01:01.056 +0100;true;2025-03-19 10:46:25.374;f58ab278-27e4-4dd1-bd06-64a2773556ab;POLYGON((6.126879948691555 46.21327338733826,6.143677588900944 46.21327338733826,6.143677588900944 46.223001436996924,6.126879948691555 46.223001436996924,6.126879948691555 46.21327338733826));POINT(6.13527876879625 46.21813762760004);a4;landscape;landscape
2025-03-19 14:31:00.030 +0100;true;2025-03-19 10:46:25.374;f58ab278-27e4-4dd1-bd06-64a2773556ab;POLYGON((6.126879948691555 46.21327338733826,6.143677588900944 46.21327338733826,6.143677588900944 46.223001436996924,6.126879948691555 46.223001436996924,6.126879948691555 46.21327338733826));POINT(6.13527876879625 46.21813762760004);a4;landscape;landscape
2025-03-20 04:05:21.393 +0100;true;2025-02-06 21:21:58.138;be756847-6301-4545-8b26-816f823d2422;POLYGON((-71.4178016994999 7.0261267298191825,-71.4114193627183 7.0261267298191825,-71.4114193627183 7.031428711407514,-71.4178016994999 7.031428711407514,-71.4178016994999 7.0261267298191825));POINT(-71.41461053110912 7.028777728174845);a4;landscape;landscape
2025-03-20 09:43:59.441 +0100;true;2025-03-20 09:37:47.642;49a61f46-78dd-47e8-95b6-7d986a908457;POLYGON((44.06484126644954 9.573961252473737,44.13120023900424 9.573961252473737,44.13120023900424 9.628881763765023,44.06484126644954 9.628881763765023,44.06484126644954 9.573961252473737));POINT(44.09802075272689 9.601422621289629);a3;landscape;landscape
2025-03-20 10:29:42.458 +0100;true;2025-03-20 07:55:07.333;6427573c-84f8-4733-8cc4-71192a5f8872;POLYGON((17.260094716660674 49.59141990697515,17.263084546986438 49.59141990697515,17.263084546986438 49.59304213582075,17.260094716660674 49.59304213582075,17.260094716660674 49.59141990697515));POINT(17.261589631823558 49.59223102814212);a4;landscape;landscape
2025-03-20 10:29:45.130 +0100;true;2025-03-20 07:55:07.333;6427573c-84f8-4733-8cc4-71192a5f8872;POLYGON((17.260094716660674 49.59141990697515,17.263084546986438 49.59141990697515,17.263084546986438 49.59304213582075,17.260094716660674 49.59304213582075,17.260094716660674 49.59141990697515));POINT(17.261589631823558 49.59223102814212);a4;landscape;landscape
2025-03-20 10:29:48.333 +0100;true;2025-03-20 07:55:07.333;6427573c-84f8-4733-8cc4-71192a5f8872;POLYGON((17.260094716660674 49.59141990697515,17.263084546986438 49.59141990697515,17.263084546986438 49.59304213582075,17.260094716660674 49.59304213582075,17.260094716660674 49.59141990697515));POINT(17.261589631823558 49.59223102814212);a4;landscape;landscape
2025-03-20 15:28:52.828 +0100;true;2025-03-20 09:37:47.642;49a61f46-78dd-47e8-95b6-7d986a908457;POLYGON((44.06484126644954 9.573961252473737,44.13120023900424 9.573961252473737,44.13120023900424 9.628881763765023,44.06484126644954 9.628881763765023,44.06484126644954 9.573961252473737));POINT(44.09802075272689 9.601422621289629);a3;landscape;landscape
2025-03-20 16:45:39.537 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:40.372 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:41.463 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:42.261 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:43.053 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:43.821 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:44.690 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:45.492 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:46.250 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:47.049 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:47.925 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:48.674 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:49.451 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:50.152 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:45:51.786 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:43.933 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:44.810 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:45.676 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:46.515 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:47.353 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:48.243 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:49.082 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:49.929 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:51.227 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:52.046 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:52.865 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:53.826 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:54.648 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:55.394 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 16:56:56.505 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 18:21:17.819 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 18:34:14.134 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:19.985 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:21.955 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:22.787 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:23.640 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:24.484 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:26.819 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:27.607 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:28.389 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:29.195 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:29.967 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:31.265 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:32.039 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:32.835 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:33.592 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:34.328 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:35.141 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:36.035 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:36.826 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:37.617 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:38.392 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
2025-03-20 20:22:39.265 +0100;true;2025-02-14 15:50:56.580;5917e97d-a8da-4189-93be-6434ceaaacb8;POLYGON((-19.440949366109262 63.34846345019545,-18.20859151214038 63.34846345019545,-18.20859151214038 63.807446544281476,-19.440949366109262 63.807446544281476,-19.440949366109262 63.34846345019545));POINT(-18.82477043912482 63.578879984453636);a4;landscape;landscape
